drill,hole,hybrid_mse,adaptive_threshold,prediction,label,drill_lead_time
drill_4mm_09_batch_00_collet_1_31-01-2025,19,435.6545715332031,3.3395557403564453,1.0,0,33
drill_4mm_09_batch_00_collet_1_31-01-2025,20,666.6512451171875,3.3395557403564453,1.0,0,33
drill_4mm_09_batch_00_collet_1_31-01-2025,21,750.0291748046875,3.3395557403564453,1.0,0,33
drill_4mm_09_batch_00_collet_1_31-01-2025,22,719.2459716796875,3.3395557403564453,1.0,0,33
drill_4mm_09_batch_00_collet_1_31-01-2025,23,713.4657592773438,3.3395557403564453,1.0,0,33
drill_4mm_09_batch_00_collet_1_31-01-2025,24,727.2014770507812,3.3395557403564453,1.0,0,33
drill_4mm_09_batch_00_collet_1_31-01-2025,25,525.4783935546875,3.3395557403564453,1.0,0,33
drill_4mm_09_batch_00_collet_1_31-01-2025,26,395.1669006347656,3.3395557403564453,1.0,0,33
drill_4mm_09_batch_00_collet_1_31-01-2025,27,183.6762237548828,3.3395557403564453,1.0,0,33
drill_4mm_09_batch_00_collet_1_31-01-2025,28,62.50226974487305,3.3395557403564453,1.0,0,33
